"y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18"
0.980426074421395,-1.61528166197149,0.711552033434959,-0.82893152456369,0.943822348440482,0.438056946592811,0.85223338432286,-0.169747372434843,0.925556975278233,0.437013086978141,-0.704918242543238,0.71774368319289,-0.121327659865595,-0.0921136795526514,1.52758089006122,0.812023210855744,2.01977324271284,-1.81297666262638
-2.25945106357027,-1.51012765765216,-0.172002976969982,0.774491968395214,0.00852750336924917,-0.697245139251545,1.64245039995372,-1.0555766935021,-1.12039205223985,-1.62605669650538,-1.51021932576764,-1.35916800463057,-0.602367659048798,-1.39388809114923,-0.0895897519159719,-0.466587916620425,-2.48506154008633,0.910819896738699
1.27270761004619,0.670727418727066,-0.048922139286615,0.197777138385573,0.524225871569951,0.0277778313367874,1.32412832976765,1.48158849032261,2.69926608251381,1.64360784280593,0.381525454615852,1.34584590819297,-0.109803261991197,1.22121277264753,1.43376708343532,1.01196167756582,-1.49818322360467,2.8174611943314
1.30943401467528,0.186426577429605,0.76331207258136,-1.06741885913423,-0.578220847640347,1.60772568902775,1.23783939063509,2.088133693548,0.790651450804697,0.711349406834484,0.030243788734409,0.879266074978077,0.328423861810465,0.724364049800537,0.989276392893055,1.52168956438066,-0.30682307802882,1.59581883328754
0.390580617459625,0.236078932805719,-0.305883054568175,-0.770233573628071,-0.632313354291313,-0.668056242421573,0.212976316597693,0.829089404988821,-0.361021636737397,-1.62518797043224,-0.500926944274436,-0.45639069493437,-0.114339915102133,-0.135532423850143,0.496741507556379,-0.671042249062715,-0.449875318003703,0.988622042008901
0.757050632086305,0.336369001572033,-1.1330290397123,-0.281578071430128,0.881609695347909,-0.697356470736419,-0.940644669642841,-1.48681912372604,-0.811770789430828,0.517478732081796,1.40657198626147,0.0841666135828168,0.413434467697152,-0.931542926173738,1.35862714116312,0.119666184939347,0.674097722304831,-0.743833058012615
1.55088347592165,1.82475021346886,3.02350023690595,-0.319117058887776,0.105164936556138,-0.168467526545077,1.43822406565107,1.12692121147664,1.69125648577999,2.01000972002297,-0.271427403890759,1.03385945403466,1.69701529000005,0.902268252155718,0.212088828515483,1.76204597020715,-0.111831916570276,0.886572731381994
0.147116185675803,-0.366979753210635,-0.862121154462416,-1.3711858934918,0.717089937473578,0.528712912940943,-0.578590104925113,-0.183325881748576,1.25598833707134,-1.20334832100142,-0.330097468425503,0.38090016175998,0.799335050267084,0.229847123410637,0.135990341807424,0.169552152503514,0.0881435554758304,0.103042993984374
-0.0799276291994909,0.518986658101108,1.24365612370741,-0.148006538168052,1.30129863982064,0.283575586307264,-0.351160152603145,0.18553202730004,-1.61268464572826,-0.161352357193484,0.456941819226145,1.40507513117451,-1.27258689161946,0.625690823193844,0.184697637393792,-0.802293574132058,0.682468499912265,0.264475722019352
-0.138935174172325,-0.660964125102577,0.278290625960223,0.466804269501243,-0.75949463088537,1.52167591114219,-0.361019395858498,-1.155837749248,0.531451378805185,1.74872238350187,1.31982417093905,-1.14883108716666,0.458349844379704,0.727887371005642,-0.591224481722238,1.62634390774954,-1.34849281601998,-0.388276072504423
